stream,request_frame,request_ts,branch,response_frame,response_len,entropy,sha256,first16,last16,sum_mod256,xor_all
318,3409,1715211153.102422,22,3411,3178,7.939429,6a9147192f4afbdfbd544706e649a807d07caa8e163281270b4c10714ba4fb03,ce69138657eda3c7c27b1520e0d16399,be7ceab1edbaffe41be1890648d2c860,81,111
320,3431,1715211237.18317,9,3433,5761,7.969685,cedbbb27d1cbc7c372d09c74b5be0ed4ecd5b31d35e37e5d94b4decaf7786747,4c134dc2ef5976282b7424f971f832d9,5ea6e45395c5ac23d1fa554543bc303d,2,94
324,3471,1715211355.7682,36,3473,2816,7.932937,51778df7e58af7a3db229f9d7db9233ffb72e62ecdfe1e82392736b6cab1fe42,83f688bc88b44ce4865c4f978981cf0d,9d25320cf7a5048fc0ca37d71a1d6f17,132,40
329,3527,1715211834.78401,17,3529,2078,7.90865,2f259652aaed040db274cda3890e88859015e01b367cdf60b16b0cf164489f11,d59f75bfeadba2618c1e459831f14757,13fba59dec25a2f73c70d5a7dd2fc297,248,84
330,3537,1715211942.575083,3,3539,3087,7.924571,51c951676b84cd4e9013fea835621466228c0603db5bd9e30e7f029e7da4c05e,e3c57ad465168254ca1d3283af0e0bde,fba0c1725e8850bcb0bd6d4b514a05d9,242,88
333,3569,1715212109.372584,11,3571,5096,7.962584,fcc9004b33bab686a18cf9fb3f9d8d1550983bb05cbed089c4195eb4aa2a74a2,c04d6498d781517147b2a657df31ae1b,cfd547fb809a04e1b9ebe25f8e542c3f,162,116
334,3581,1715212220.827414,17,3583,3329,7.935445,64aeae51158784f8ef55359e78d2838874e6ca7bb240b3ab9ff98ad84af2d1a6,69d32fdf5df139debe33a0dd146c9684,53b6291f69895627c8a84102e3c9c026,86,46
335,3591,1715212269.885361,15,3593,3094,7.949726,6e7ba5ae542d9a75e79ea394eae1951b1a424f4884535dc6ac2f0efc1ff2dd04,5730e43269d49172a43f561ac24e2db6,bac0f357e5929ef30880e178fef60be4,211,105
337,3613,1715212308.732867,6,3615,1930,7.89326,d4c44df3d7eb5a493d8c53f1fed5304650e972b5c7739ac6a0d21bd473747b6e,3ceea3b9480389b0867aeb69644e389d,654a3970830a9c91a1450539f78d6309,123,167
338,3623,1715212381.729009,8,3625,3322,7.937764,8fb3b6c020e51877ff36fd5b672828a74384da09b595ae0a3c962a190c5c7d23,5ef85fffc0138245364ce9e7c31699b4,90262f7d32f2e0fd8437cf8f77db1d52,17,43
340,3645,1715212406.250037,22,3647,5003,7.962028,2fddb25bad6f7bf9b02ae8a313c248ab0c36c21cc168f1c10d8d4d1d3bde629b,32297250b3e73e3b443e30a2e56f4265,0fe939fcfbe5968aa169a8ebd1b26d01,222,218
341,3657,1715212465.553383,7,3659,2466,7.927365,a3eac4d6612398024a2ee30df7e55692f173ae71cd0aab7639ad1c8b3dfb5aa6,1cfc97cfafcc5db23ccfe547186a6cda,4f0d8595bafbac20ed9a544057742110,157,201
343,3677,1715212501.908143,24,3679,3700,7.94793,ac0e54d8995c85bb2965b2b7a7efceb6a21e85313889de74eaaeaa4ba1d9d66f,b766bdfd49175a7400f941970eea9735,c56ac34ccde0f3d78050eb5ef3a5d29d,206,92
346,3711,1715212772.367007,17,3713,2166,7.901942,7ce6eea1d1089fdb15ecb3b17c7c1621c5353eaca70836a9585f031e3f4bd47d,93d6ca6651468525fdc2bd704d4b6a65,a1c297f20bc6cad319514836fb6396d2,139,141
347,3721,1715212785.141342,38,3723,5512,7.969495,70c99cc3a9c25343c406452052a6a426b1d4e4f66fc14a54f4d04c9a3c862648,a062bd8f5ae9917b0cda244c65ab6ba7,8f3c6cb771524f70e922e8ef088e3a56,9,211
351,3763,1715212989.908198,27,3765,4081,7.955967,69f47dfb94d1d9a99ac0dfbc6e00c690b8dbc256657e82468e1710c309aa539b,6c4611d9c552b53337b7ca404c3ef700,524bebcaac4eb6366c29564c921c03e1,112,126
353,3783,1715213016.996816,35,3785,3607,7.951337,531f300801d23a6af3799d5c80011866428a33ee340c1f756c4d0426d355a82e,cb1b75352f3632936c18f0ce7260b7ad,1ef5231cb9ce192d28bbb415ed009cac,73,29
354,3795,1715213047.982266,25,3797,4964,7.962616,802180ad55a02ec37c24f1944844273737e9d9a57239c3c3e2eda0e89c8ccbed,fcec2b349577f6281f3f923b28eea317,d739755518707805163de83ec0ac5bf8,210,90
356,3817,1715213332.358351,25,3819,4351,7.95647,24bf1277ecb7c84712488a16dc3382e8863dfc94da9852150907dc2a37839d2c,8820b0be7f567534f52e5dfcafb89547,307565b491abdca6ccc4bfcaea78d2ee,201,199
358,3837,1715213520.676458,32,3839,3750,7.950518,4ba20f4f913c7016d78556400d7d92cae13dedc4ad886a8da081bcf1da7f242c,80c41a7d8700b8887977f804c1870516,7972067eae8ecfd6176ab3b534767366,130,88
360,3857,1715213586.791466,14,3859,3781,7.950372,56ed193a9cef6460bba1ec4796c0ff6bed4c0312e408508f9c5b475b21b5616d,4c0c1a122135891da23abdb81a2ffd38,9631a47f9ed406c03b0b993f7ecd8653,83,173
362,3877,1715213754.204328,28,3879,4405,7.95417,9018e043870772e4f458f9a3feac934e42bfc79528df758fe9c8f19ed5d6dab2,b5277a5c7c64bc5d701e57106daf2ab0,1239ebe2b62eb811ece49291d1747030,71,229
365,3911,1715214090.913636,16,3913,5311,7.965267,a85cf0888075677b6ee6fa94914bac4417244746ca30427fb7b96f54794e7370,408c411042460e4bf4dfc129784a7167,0c5f91566bc60ae556717f56632fe8a6,97,229
366,3921,1715214094.445962,3,3923,2741,7.936628,9043e13b6b5092eccd5b911801a1c71b078424b61169e0d3ec3507d217a31bc6,6801971558fdcfa5ef09cd7dccc65d50,f7dc41dadb132cfe56b0a60953f5776d,250,152
367,3931,1715214108.986217,25,3933,3191,7.946448,98b8372f939abfa212b8c074beef86194c6d9380f023df7f1665e5cd9d2dc9fa,277278d60337ddab707b1c16536d8dbe,8e2c692eac4b2ce6e5019a73a4d285cc,250,206
368,3941,1715214223.512471,33,3943,2808,7.936264,f04fcfbc981101b1bd4c7bcb9c16fe3531d9deb7e6d6a2564b0a6973f56f8fe9,27275e83738aff9363b6309d902e1fff,bd9fc792d27065bead965998858b679a,41,143
369,3951,1715214236.014001,30,3953,4826,7.962253,fb1a401662dffbe3c671c4a4d68519de46771bf62015fdab53d56d9383bf23a1,88d333d8622201c0405190856ba384ca,81278f04d4cce4d1c51ced8e15067fa8,207,63
370,3965,1715214310.951791,13,3967,4079,7.949765,c3cfc3fced54b61e213cb4cab2cd3e4ca21b10643f565db61b6b58b8fb5f0a89,ec53181f2ac1b447f428980a587d1b3a,2f9ae5d6e3d78e5649696d1934d8cc06,67,145
371,3977,1715214441.298893,12,3979,3213,7.940586,c34bd556c56145832a28624995be8d00d84cb78f0dbefff2f152dc5e0ef74525,9bef98be3194b5b87940f4df1b1e54c3,45d3330ec0a9dfcd7c7293a12b4e5e10,168,44
374,4007,1715214605.385845,30,4009,4886,7.961905,c6461fa8ac8ea215b6231ce20d2a656620d28cf727ebd97f2991427b49bbd966,34b88276ea6b7eb93fcef7f82f5365e2,2c631ded0d8c2e621883e544c88315dd,162,206
376,4029,1715214650.943443,30,4031,2970,7.944973,3f7231dc5cc96d648d89c5ad8a74cb9893ff56f42b137b3b68892cd905fb3c5a,ab15fe41d4bbf9a5e4833f7c9fe1c5fc,9c453244950b94d30121f16f3f59e0cf,45,65
377,4039,1715214658.143131,21,4041,1306,7.858101,fdce13a6f62755117580c0ca41300c2c51a5eebbda13de91a71d067b9101a351,238fd9a141caa4ea16b3eeccf20c2442,3bffe22e1b0dd8ef87dc3e75a73fa8f7,150,140
378,4051,1715214911.354722,2,4053,1590,7.883584,f17895724483616fb7c0bb6fd538bb0ae539aaed6493d3fbf194bb346ded75c6,5a2dc43ea6ac7d875ae4a850320898fc,21613486c8982710c136a3c81ba777a3,118,202
380,4073,1715215044.855328,12,4075,3131,7.933912,e9eb900c65f45cebaf56d88b30f389fc5dc988a31fbfa13acbebda4961b5abb4,17d3fa5541556dca4e89c746d1a36555,e0b85063ff7fd46d93dcedde5e32437e,64,68
383,4105,1715215130.138259,36,4107,1838,7.88898,e6f31b373eabf1569a24f27900d49305a36c177c49f81eedda3cc2cf6e6328e3,9998396e1ccfb525b6660f7ee7f35dd9,bae433b6cf5a5561747d69d9ed60f343,39,253
384,4115,1715215305.142472,34,4117,2464,7.928247,0802261892dcc5eb58671ccce4afba2fdc31fcfe285e17f950a43096c9e9ff73,652bae157602e96574e85cb8f90e8e19,ce352da2c7d6f1faa68c30400c2286e1,91,21
386,4141,1715215627.10394,2,4143,4857,7.96447,148569625a2384c539599d9dc3055100fabe99ec558519851990f33c88caa773,1925acc34a6bd21b13ef0632570714de,37fc6df98ecad8053a75290fabe0d35a,193,63
388,4163,1715215717.586809,16,4165,5409,7.9647,fb31b0dac8d3bf110ab6d06c0f2ae8334bcffcbd9d43b66904021e8d139f14d8,a5155cd942e80dda4b5ca8cfb586fcc2,8a759e6df6a7a878486be7f6c02ac383,31,159
390,4183,1715215944.823753,18,4185,4004,7.945761,c44b5c3de5693553ddc8bdef53ea9fbd34bc2c3a309463531d87223a2bec5a88,ee67818deaca81eae2cefd42ba59bb2a,2e1a6576e2e83e393d79530612ae002c,228,86
391,4193,1715216102.511495,3,4195,4698,7.958256,ee1be253fc6512a3513e85aeaf5fb1e503ca7ae2a41f5ac010cd8ff04723deb6,0a0ab995e1cc6709fdf9ce5b008030e5,f118f13ab1ce933d7ad22075703b1305,212,68
394,4224,1715216190.822584,15,4226,5230,7.964015,5470e0a958110bc2d5b47e3ef16d61ea6017db4c8c77506778323cb128d5a076,b8c3e1c4d4f4aee8afb32c588a780ba6,74bebcde33f8e73c42717dd550eb85a4,194,178
396,4244,1715216244.517081,14,4246,1285,7.823044,f87542928e7fdb2247262eae4dd29abddb0630c4ce8bdeaf0a919338035ced1a,f65c46014cd07a0d31bd72f77f7b47b1,fb7c019c96da6011edc463f77f236a57,212,70
397,4254,1715216305.10824,6,4256,3553,7.947195,21d6b1e76aecbfbc3d0a93ec1a873f22620760f4b830a373d8bc696dc80df0a4,e96e90dbc9ebb27239133ae2061939fe,4ebb3c26d1eeb6a0ec02582fc1766cb0,161,195
399,4274,1715216412.708167,27,4276,1966,7.921124,62a4a8f57bad9348f8db691a98ed2a4b900972001c5f15a36ae6cf8130ab8172,f5f9d4bee1ce907663e574c64d25b3cf,e3846028c45acb259c554d4a66c6264f,84,150
403,4322,1715216827.014118,10,4324,5146,7.969286,6a40ec91fb88333767788317fff8c42cc662ba6028316fb15c710fcf83c07221,ea1258727b6e122220a492eb11ecdbe0,f3a11bd7464752034b01e31b8992f371,71,251
404,4332,1715216835.943213,11,4334,2319,7.911207,dc517a1c9c5cc150f05d27e92a910f1e289142f3e2e0fe7d15bf59e41ba0694a,3254714eb6280d11794706abab25c7e9,a76844eacb9353823bf63472608fdcfa,115,155
408,4375,1715216960.518631,30,4377,2124,7.920914,4f482bf57fea0bb88fcb41535652aedeaf627cc507231fa06baad88930d13023,0b8619081d8468de08a60d33910f8b32,44ab5f9daa422fa9848eb9cb8ad3cf0f,192,96
411,4405,1715217092.857559,4,4407,4461,7.959655,a75242e58224f849d0659361c4d7c3a11abe025ca2ba947bd5428c061c40a234,e588ed2901979e5c363a44880efcdf5a,bafff962d0cafea7c4fbd9cbc8918672,154,58
416,4462,1715217367.16978,23,4464,1513,7.867076,727d3c041e92e24b90e4e896f42b98338d0a2639d94b3e52a6c9eaf365e3caa9,c5fc5ddf91a41ded519995b8a4e58a5e,1e466cd7bb3c6f23ac1dfa564a4ba95a,95,201
417,4472,1715217410.652997,4,4474,2540,7.928891,2c4f53ef0cb27eb05df5550ac8e6029ba2553dfff18c9b012f17bca5e56df5ed,a2584281d3c78ea1fc3e38b5d28e30ed,f6c45759f026a7637f0f8ba439b30824,158,122
419,4494,1715217435.735084,24,4496,2805,7.932745,0ebff018815445bd784f5e3cc2b8a74b5701f012ad97b3af23e8452d0f9bfe72,0e0403b93c3fc8c1695971a0dd9e4094,213a17c53b27ebcdb72a8f276df8e619,197,165
420,4504,1715217530.178924,32,4506,1466,7.889711,9fedc2d9bd21be7ec2e0de4702b46a102166237ddaea9d4f20864fc01408b62a,39cb61fa9a5d3592bb706c93f896958b,2375e916388b57642dd5293f262ba3e4,110,144
422,4526,1715217557.09485,34,4528,3851,7.947032,cb87fb5e730b51212503eac54991a6a53c477867e6bcd0e03e643204fb70a837,33d9fd18079fad1cd42c9d8822438677,d1b783f17198c946689512b7790e1cce,244,108
423,4536,1715217613.531912,35,4538,2825,7.928618,d190806c37f20a3e12cbd948c6ab01e1a6619b0a7403e8335a9bf102f11b74ee,014b29d9f3cc9ec5e00516f01a2e76d1,b6e9a95510f997965da6b64f021fbc64,127,175
426,4566,1715217761.3486,21,4568,5194,7.965956,3b99719ac644a516e6fb9e902df98594e256b5e583cd164db0a6bf1a598fb2fa,1d84d58874cc6a174099d7dbde74b9ce,82d71cbe5467e5052b7598d8e5b21cb5,16,128
428,4586,1715217836.564764,9,4588,4181,7.955394,6dfb8d6c5d8a951ba24982eb3068c6211c8b1bd3e3ae0257c3016d266712dbe7,6b11785fe2d13ed1f1da019242b840ba,0faa31b6c63b0cb45dee80b025b5ed8e,144,34
430,4607,1715217982.084504,27,4609,1760,7.888781,acd8b202ce14d694a877e63a93badbf84f998f5317d946db46106cc43f94253a,e520dfec041f662f7e3ba8062e3fcadc,48e95a9a2264b0e1de178e66b64ba8dc,209,127
433,4637,1715218092.060848,9,4639,3145,7.936571,ae307edae001f8d3e8fc0f9ae2d4e84b687ea74785134ee99adf7024a53fe111,b8d05b53e547e99977f1e2f48bd50bc3,662514ab880dfef4f4cab8bedbc77bb8,115,155
435,4657,1715218308.503566,6,4659,1247,7.860698,8d2784e7ef44520826f3f812ffc795156c0fb82260f4928a2b89610611697e5a,eadc7dbfcb950f25e7b06eb3186a0d15,ae9babdbf2482110d5175318d82bf180,117,171
437,4679,1715218416.216391,26,4681,5208,7.968061,177e5439c4a3574707e98bea3bbcbce59b7d12c6df1852f6f0da65e9f57a0904,11712850ba1551fe32eae2858af15521,76fc922dc86cf1089298ddab744eec3f,23,83
438,4689,1715218525.781162,2,4691,4022,7.956917,9a92112cc28648c5e00e09fee27bc0038b3cd6d0969c0fcd00e3767bab82d0e6,7d9ff69385399d0e66a1e712dedea1b3,00bb779f50665cb9b6631d52bda2e64e,220,172
439,4699,1715218554.929051,23,4701,1527,7.863137,a4a41868637bfb7974990d1acb84468e14b9b2d64213374f3355c1d3551b6fe4,a5cbebafaed64b585b9d39398a015aae,4596988fae108ca3ec3e061d590bcc98,43,81
441,4721,1715218653.428078,39,4723,5784,7.969241,9514e17b12fe2629250a359eae375c567b92682f853f6b646c69ffa51598e0c4,07014725c80afc47c1f34c9e96587de4,c0aa1d2e863b0dfd0cd3937ca48b491d,170,196
445,4763,1715218766.125815,35,4765,4716,7.957849,ba2fd97fe454a42249f3137ae0db982ea1df663c82b85014f4ab4c51e4529ff9,06176cd0ab85c06da02430de877ebbcb,5ac81027eddbef6fbc999d1068eb20aa,120,170
446,4773,1715218889.295506,29,4775,5099,7.959461,969de3711c62b8331992fba01c5202c6fad10d8e1d007b393089f22f44947e6e,dbd160521c8bd08765d312e4f9cca84a,850fb5865362ac9f82d3cd94bfc4dab7,79,161
451,4827,1715219242.446944,21,4829,3465,7.943292,fbb6b6c3ec805ca019ce238eaf18560082c914c5b61d163dba6895ad0b3e9671,dad5cf198253a0c3ffbf48b3bbcc4f49,53a88d6e0722f17b9a663acbb0f6852b,233,147
452,4837,1715219321.346374,13,4839,1616,7.869161,2e28af68b95c483b9c883b2baa2a89026fc89ab2bcb5131b601e40740ee09ab4,d42ea00ee593b9a492351686f8fc0537,81aeafd7e79a1f273025eb1d0a0f6fb6,146,138
454,4859,1715219403.078131,7,4861,1502,7.870078,e9ae2c02f03d809b6c6634ce7fbe5498064fdd70b20da16cf534cd1ab736c71d,5994fb86693cb6f461dd6b972fde80ad,376f4fe2902564204595e57a8edec007,12,192
455,4869,1715219423.601228,8,4871,5515,7.968774,e7b293207ed7832c861d0f777f02c8619226bd43a9d80854bd4f948a1be81299,34158f290027bb2f7e9ff15036bcaca4,c25c32e9c7b372c28c7a0e709ff88c53,31,111
457,4889,1715219516.126338,28,4891,4655,7.963639,b2eef191d8c5345ccd41dd41cfca632c0e674d7aab7fbc0685b2b2755b529a7d,df8ec7a833d45c04a0599d7f50cd50ba,b8c8a2a5ad746c661ae7fa1bd73e7399,13,51
464,4963,1715220072.389501,37,4965,3853,7.947135,2b75c25d93b5581a4078128f709d0b9b1ca6d89279fc49526d7752177886a874,3df6419654468d636d6ca96b190da602,24af09e95c101da0aec1cb11a1e7da51,174,120
468,5005,1715220279.732194,7,5007,4350,7.958729,22305e9fe8a3bf5657d31942efb3189638b1b2708d5c2288c2dea9853690aa0f,cad6772d7e453123206d8e08db648156,7571d95cee95f677883feb6c4b5ec2ee,101,225
470,5025,1715220338.302794,25,5027,5394,7.963877,fa9da7b39a759e13ffec18a3c64bba95da48dea6ea2878215385d12ec4f9e1fa,b63a14441876355e0e647fd43fbb671c,e5a0a5f9e6582bfcb8c2e4a7bd01c9e9,125,103
471,5035,1715220367.327819,16,5037,5562,7.972829,a759ac11913761f8922737b5454d10ef328462ea8a6db6e06a3d8897ea6e0a91,33eacf86be19c7a7647f5226e04dd822,c4d6640ec5dea56f3ed6a1fda26a9678,64,112
473,5060,1715220711.192426,5,5062,3836,7.953376,83935521e4f3409380d00dbdb0c8fa0fd634ebced255c6063652b67957b74dec,48aab39577a8d519f08e71f44dade941,8936ed23399c9683a750ab0575438bf8,219,161
475,5082,1715220843.515421,10,5084,4244,7.955662,75ea2d0aa4df3c4f969b583a22db549ff597cd22877ff8d97929a614d2e78d20,6ab8d2c7d3fb1cfd7c13265e8e660a02,78d477513f0de4a7a7e7a95c1a3ed264,214,70
477,5102,1715220863.97114,18,5104,4547,7.952976,8cf7bfc1caf9628b699c9ce10fdaa9b494d2187528347a8e23cb2729e4a33518,51ce02b028be75b0114ea4574031bc5a,c07a3fd780dd7577a86109c144319bb3,41,199
480,5143,1715221479.806797,24,5145,4653,7.963403,1a773f84922a34e247507b4182cdea458400a50d30e1ef7da86fcd45eb9fc9cc,626d316f1bc915092d3bde46c3bda4e5,9105099107fc48ece3354da11e1f3030,115,95
481,5157,1715221687.814778,38,5159,5464,7.966175,8fbf2b8e79dd0109ad283efa14e140d7b300876791321437ada70fca521533f3,631d67b7c590f2c2bcd6b92461a0d7a6,0a46c7f6dabe1d958e67f4681d318bcc,214,110
484,5191,1715221940.530158,31,5193,3350,7.949161,812fcd37eeab53cfb0b96ec48f2619a5997e2dbcadc33fcf6cc3f1ef3b598f36,3395c92d3acff671c3edff3486cfa446,0bec30b1037c22de4450f869e913b375,224,84
485,5201,1715221943.029707,4,5203,2436,7.929029,fcff3f7552212204287a63be2069bf2c17fa94b98f67c2a02989b6390bbcd82b,69f00708bfd3cc0e8650dd39197e04f3,fcf95a2284d2f644658f649b1b73bb7a,96,58
488,5231,1715222092.292287,36,5233,2822,7.93695,3d189b55a444af3a2ce23dfc5575f7ca1265eb01a1a10cce410e88cac116f809,41004e7c8ac37d0ba8d9801b80295495,1fc7e5806972b19fe71dd8c3b113d1ca,165,119
489,5241,1715222093.624423,11,5243,2509,7.921025,6f19f9922f38e2e4d30cabea947afff330c27e08fccb9b7444732f01dec8d674,78fe4643b377b41d217bb1739eba6bad,a00a88d156662bd37b03bd2b5830e2ef,95,77
492,5275,1715222376.649697,29,5277,3550,7.957473,7814e20216cbdfa47a98f777166242502bb7f20d7766480c2a76bdab05d6f013,bbb8c9bb1fbfc937f529c1f32eea5cc7,710fd90f1064a2d663a433cd3f823259,203,183
493,5287,1715222445.204854,18,5289,4885,7.966076,6011b03f2c850652fb4bfe40b60acf19246e543ae4f163316cb370119efc6f9b,ca3096c077c4014fd32deda5351f9e80,55036d42c541fbd7f3761ac2ca20b14d,101,195
500,5369,1715222925.416915,16,5371,4890,7.964222,159126e44b60f589e5e9cd9e87921d3384c918155f62e76ce23264365fbc0083,b673c31187506d75db8ba5ce5700e1cc,efe24c99433329a2f801ba85ccf35cca,180,28
501,5381,1715222935.914129,1,5383,2679,7.938935,1d9ef9b17953b8fb153c0e0bb626dabfee9eb002cbdfa3089c7869b690ed6e16,e1a60ce84a58d76d007cff155b5f1015,a826463c60ca852dbaa1392a57360945,67,129
503,5406,1715223045.661655,40,5408,5392,7.966047,4fce7858e26dd8ab655ab81f967bf71a3288c322ae97088626f949d17fcd6593,6bc320f7179b5d8a485266019fb9e67c,eddeecb2892191639155b104ddb59ab5,92,68
504,5416,1715223114.433453,15,5418,4190,7.959862,7531fbe4d95c0e3dfeb0afe2c7c2015c7559feb79e6fef2c60a6c74fa1c7ecab,e8619ca5d31b2ffb8e232b9aa5baca30,786e5ef8a8a0e53d6f7a976d09aa124e,170,40
505,5426,1715223139.053853,2,5428,3011,7.938835,975b2f36bdfb41829c84eec0fdb565a297593b4b9332f1301d79bb933deb0b3a,1a27801cfc6817b75d89eb1794777161,f13c905e5c46b9be0e9e2a1f82b7b0cd,176,58
513,5513,1715223777.424312,13,5515,4108,7.949961,0c3e2ce53c490c870faec8af7c050c49c1269bc773d623be062ed985507e6439,291750dcae2bc0871f7ab7a5bb4b083e,2c2a6305f4d7b94bb8d49a5962d55c4c,32,172
518,5571,1715224161.698817,2,5573,2026,7.917411,97b0ee68de82102a6bbdcbe2a1be361832ebcfa70a9c7180125caeea2a98d167,5de393a3be0f7bf97d704c7c9579766e,cfdef136b3b67d12a1c7f5f482b2183d,213,141
519,5581,1715224164.714225,40,5583,4810,7.960032,9b7f6a5e6237ef1481d5e8a274b9370f6e5ad19de180577b729e88f8e812909e,1cb2d68ef134129bd347d37033fceb65,71634b15d7c09277eaeee34547dfeee0,159,33
522,5611,1715224239.077149,18,5613,1849,7.911667,a0745faaf58ffe9bd4440a6957914b5d546181724f54790ae9572fe43b27b23d,abe60d8f21b8c8a33e10770ab891ec6f,ec7f41a9ac4e6a87db71fc4bd1050de2,81,43
523,5621,1715224295.218426,6,5623,1985,7.886309,80c741731411b9552c707f7f565a9c28b2c67062a9b8350b0fd21ae19215b6cd,48b191f95b268824977ca868a7307811,cf1784ed540695051573c98f0b071cd4,186,246
528,5671,1715224457.823558,35,5673,1677,7.895393,d666bd52b9f8c5ac7f96ed31a2e314871604456c4392401aebbd1c245cda610c,df4f9c056cb04e7e942e7e4df10a7b78,cf7ab7d27db64f77b686804aa3f36fec,62,104
531,5703,1715224737.033878,29,5705,2920,7.936801,76767c682f5e0d8ca33d2dd357c0495373fa0af7ac5592d9dceac3abb024f947,89b0144fa1e3836f45ca59d5e8a0df35,53f31e1227cc2cd1acd5a655f3284636,59,79
532,5715,1715224746.391728,12,5717,4100,7.952708,a1fae91a73ebef951dd9bec5eaa88532b91f40750213c01eff7ce1b7f17fa20f,a6590bad36a5ae1a6395145d0369dd87,17146bc916dbf37f18ef5d3895ad147c,174,238
534,5735,1715224810.790974,21,5737,4829,7.96224,e080335401b0ee671f08592b32b1ed5eda416554347543f819545e10eb3b515b,20a93cfe17b81aa78cac718b3d0260fd,1ac17bc7978580122bbef8cbc4d62f2d,123,241
535,5745,1715224842.081635,3,5747,2144,7.902139,11f41d2fa42cfa7c64081f368a9e850d6f734cd52ce92966a0d7ec97345dcf7d,1ef344c49642c5a1390d0431689417a1,3b1f61924f82f1e6efd544066382056a,120,2
536,5755,1715224914.139488,19,5757,2447,7.927779,f7ea049aee789e447f973959668725ade50595a0d7388db2d330e913df787ac0,8e5fb9f6bacf532634e963c9885ea270,a1004532b74ecf3c58fd61f74c54a28c,26,224
543,5836,1715225575.815625,6,5838,4167,7.959001,020b1049d561581b5b83b6ab29026ebc2f363c085c8a1bb6fd8f449ef8f0db30,20ef29571bdd2152a96eebd15b290081,f6ec3e4a4a5765be0c99c360630d979b,64,210
544,5846,1715225607.969078,9,5848,1621,7.871829,8203f834a6bd1e73e3f622504d2e15a8846fbcc84370fcd873b535a3cc1542a5,7cf8f20ebbe86db4fe6f883ce6f9b860,01b4f2dceee376477525217d343b9628,182,194
545,5856,1715225670.463795,23,5858,3285,7.949741,700c91df415196cf96af27a415b4404b713b526b35cae269165902a6a7452106,d8dba0d1594c179ad53f38b9fc941d4d,7f3ae87996cc45649e81a07f5b6c1d68,18,10
547,5876,1715225757.354132,35,5878,2159,7.91643,6d14f2c488442389c7ac6d7b1850ab580a03da8d4d54e53cb27c3ad8caf5605c,29876da2f33734d22d8ed2e8123944f5,fc245c2a18e0ccf179c29f3b3c4314e5,176,254
554,5948,1715226232.446599,32,5950,2004,7.907907,312f21036b3bd578f5b1b9dfaf8d75351769507968331970e07d74037d9b61b0,ea1ced96e6d215c216d77e33dbabf1d8,340516d7ee65d29751605ae5e8e3e5d6,162,174
556,5970,1715226379.081927,36,5972,3347,7.946135,0a7cb6f450b88b8f50526d05be914176005c1d045d14e6ba839c013685ce57ac,383265acadc5d857d2cccb426a370a58,5a6c8ae3ded39f6a6b79c72a6611adfe,215,69
557,5982,1715226477.296588,34,5984,1893,7.887331,8d046fdd1445e4a8285c12941b6681fcdd3eedc9afe9de476908dca83163ac57,5d73abf4ea90a28d3438079c72061531,1628096d52613099d391584f8e3ce761,185,133
560,6024,1715226969.006641,27,6026,1617,7.880656,b0e95be4cdfb4ea12c05423f73b14f6f915eb6da98ab9a335bfdb540f9b76097,59386777dae36762a739d7ff016d81eb,cb0abb404e15fe452281f9d1f55b7624,209,139
562,6049,1715227120.663841,17,6051,2115,7.918664,1a44791a8d253b527a6b06ee1f0b3af69299d383e33fbc553476ef33fe15708f,eb12938d18f32480c37a7404b2d2b61f,c448bc72cb7fe2678bb459a64ea1ab4c,66,216
564,6071,1715227283.317444,34,6073,1901,7.887767,6461699ce5706f93c5b6067699b455ab1ddaf6a3182e67844ff72c6a54054baa,df038fb8976935582a75fef0430b84b6,0634a0a7da3802766a0e69bca93bb15b,149,153
565,6081,1715227339.219091,21,6083,4847,7.964971,3ccafc44b1ba51d78435b6b03f1ded9a6982454c534de0dec0e7f37d7aaa712e,f8193ae5b57e576669b244b344648fd2,276e4fefd9b25b2cd8c6366adf62bda4,67,207
570,6141,1715227599.661752,27,6143,5107,7.961417,905250d2812783aa989e3490ff20b34f17bdc3fa2776f08be39e73d8ee1a21e6,aa9db740138e9be5dd0705439279c6b4,3f95ff4baf58ea2089528ef57668771b,208,50
571,6151,1715227627.01077,22,6153,1490,7.857858,06e00dae2e87ba089831aee8221f6aa3060c7a3e117b36d332807996c170396a,bfee3d0784844cd9843b79b2f0caf52f,66bfc452145f3b7ec6b31be98ece13ae,84,14
572,6161,1715227705.013144,24,6163,2584,7.935989,86a45ebe9ba14a0185172fd0ba1888905a73f05a0ef753ee25e1128215386930,47c09c6e16ef862cee542892b5eb8d62,aa50a3d18c4968d0951c5177cd308227,206,100
573,6171,1715227715.901195,34,6173,2148,7.914476,0c3cff307fd1bc239d448e7299f950c62e1f9ce86c279726e4b51d537f949290,ef6adf363d0c18a18a2c90a57e8515fc,78619604538c56dfca86f737f5380af8,165,83
575,6191,1715227953.962044,3,6193,4218,7.953705,e2b9fad7f9dcc9e17741a82327d7ac91fe4c26c65905c5b2f143958e47a2895f,aec1b11979205d9897a25f1a32b3e05b,a23dc47544ef56f95e594c9bfffe93bc,13,77
576,6201,1715227965.164126,2,6203,1658,7.892619,03a1a93bc51cae8f6cdcb9913c3ab2f60c54b55d9faedbbf51e92f5d93efb2e4,cfe814cb83bfaf7bd07e1990c3afd946,c06abb45cdfbc50c3febc26b96a34041,124,214
